,Statistic Label,CensusYear,County,Sex,UNIT,VALUE
4243,Population at Each Census,1998,Leitrim,Both sexes,Number,0
4244,Population at Each Census,1998,Galway,Both sexes,Number,0
4245,Population at Each Census,1998,Mayo,Both sexes,Number,0
4246,Population at Each Census,1998,Roscommon,Both sexes,Number,0
4247,Population at Each Census,1998,Clare,Both sexes,Number,0
4248,Population at Each Census,1998,Sligo,Both sexes,Number,0
4249,Population at Each Census,1998,Waterford,Both sexes,Number,0
4250,Population at Each Census,1998,Wicklow,Both sexes,Number,0
4251,Population at Each Census,1998,Laois,Both sexes,Number,0
4252,Population at Each Census,1998,Westmeath,Both sexes,Number,0
4253,Population at Each Census,1998,Offaly,Both sexes,Number,0
4254,Population at Each Census,1998,Meath,Both sexes,Number,0
4255,Population at Each Census,1998,Louth,Both sexes,Number,0
4256,Population at Each Census,1998,Longford,Both sexes,Number,0
4257,Population at Each Census,1998,Kilkenny,Both sexes,Number,0
4258,Population at Each Census,1998,Kildare,Both sexes,Number,0
4259,Population at Each Census,1998,Dublin,Both sexes,Number,0
4260,Population at Each Census,1998,Carlow,Both sexes,Number,0
4261,Population at Each Census,1998,State,Both sexes,Number,0
4262,Population at Each Census,1998,Monaghan,Both sexes,Number,0
4263,Population at Each Census,1998,Wexford,Both sexes,Number,0
4264,Population at Each Census,1998,Cavan,Both sexes,Number,0
4265,Population at Each Census,1998,Donegal,Both sexes,Number,0
4266,Population at Each Census,1999,Wicklow,Both sexes,Number,0
4267,Population at Each Census,1999,Monaghan,Both sexes,Number,0
4268,Population at Each Census,1999,Sligo,Both sexes,Number,0
4269,Population at Each Census,1999,Roscommon,Both sexes,Number,0
4270,Population at Each Census,1999,Mayo,Both sexes,Number,0
4271,Population at Each Census,1999,Leitrim,Both sexes,Number,0
4272,Population at Each Census,1999,Galway,Both sexes,Number,0
4273,Population at Each Census,1999,Waterford,Both sexes,Number,0
4274,Population at Each Census,1999,Tipperary,Both sexes,Number,0
4275,Population at Each Census,1999,Limerick,Both sexes,Number,0
4276,Population at Each Census,1999,Kerry,Both sexes,Number,0
4277,Population at Each Census,1999,Cork,Both sexes,Number,0
4278,Population at Each Census,1999,Clare,Both sexes,Number,0
4279,Population at Each Census,1999,Donegal,Both sexes,Number,0
4280,Population at Each Census,1999,Cavan,Both sexes,Number,0
4281,Population at Each Census,1999,Westmeath,Both sexes,Number,0
4282,Population at Each Census,1999,Offaly,Both sexes,Number,0
4283,Population at Each Census,1999,Meath,Both sexes,Number,0
4284,Population at Each Census,1999,Louth,Both sexes,Number,0
4285,Population at Each Census,1999,Longford,Both sexes,Number,0
4286,Population at Each Census,1999,Laois,Both sexes,Number,0
4287,Population at Each Census,1999,Kilkenny,Both sexes,Number,0
4288,Population at Each Census,1999,Kildare,Both sexes,Number,0
4289,Population at Each Census,1999,Dublin,Both sexes,Number,0
4290,Population at Each Census,1999,Carlow,Both sexes,Number,0
4291,Population at Each Census,1999,State,Both sexes,Number,0
4292,Population at Each Census,1999,Wexford,Both sexes,Number,0
4293,Population at Each Census,2000,Monaghan,Both sexes,Number,0
4294,Population at Each Census,2000,Donegal,Both sexes,Number,0
4295,Population at Each Census,2000,Clare,Both sexes,Number,0
4296,Population at Each Census,2000,Carlow,Both sexes,Number,0
4297,Population at Each Census,2000,Sligo,Both sexes,Number,0
4298,Population at Each Census,2000,Roscommon,Both sexes,Number,0
4299,Population at Each Census,2000,Mayo,Both sexes,Number,0
4300,Population at Each Census,2000,Leitrim,Both sexes,Number,0
4301,Population at Each Census,2000,Galway,Both sexes,Number,0
4302,Population at Each Census,2000,Tipperary,Both sexes,Number,0
4303,Population at Each Census,2000,Limerick,Both sexes,Number,0
4304,Population at Each Census,2000,Kerry,Both sexes,Number,0
4305,Population at Each Census,2000,Cork,Both sexes,Number,0
4306,Population at Each Census,2000,State,Both sexes,Number,0
4307,Population at Each Census,2000,Waterford,Both sexes,Number,0
4308,Population at Each Census,2000,Wexford,Both sexes,Number,0
4309,Population at Each Census,2000,Wicklow,Both sexes,Number,0
4310,Population at Each Census,2000,Dublin,Both sexes,Number,0
4311,Population at Each Census,2000,Kildare,Both sexes,Number,0
4312,Population at Each Census,2000,Kilkenny,Both sexes,Number,0
4313,Population at Each Census,2000,Laois,Both sexes,Number,0
4314,Population at Each Census,2000,Cavan,Both sexes,Number,0
4315,Population at Each Census,2000,Louth,Both sexes,Number,0
4316,Population at Each Census,2000,Meath,Both sexes,Number,0
4317,Population at Each Census,2000,Offaly,Both sexes,Number,0
4318,Population at Each Census,2000,Westmeath,Both sexes,Number,0
4319,Population at Each Census,2000,Longford,Both sexes,Number,0
4320,Population at Each Census,2001,Kerry,Both sexes,Number,0
4321,Population at Each Census,2001,Limerick,Both sexes,Number,0
4322,Population at Each Census,2001,Tipperary,Both sexes,Number,0
4323,Population at Each Census,2001,Waterford,Both sexes,Number,0
4324,Population at Each Census,2001,Galway,Both sexes,Number,0
4325,Population at Each Census,2001,Roscommon,Both sexes,Number,0
4326,Population at Each Census,2001,Mayo,Both sexes,Number,0
4327,Population at Each Census,2001,Sligo,Both sexes,Number,0
4328,Population at Each Census,2001,Cavan,Both sexes,Number,0
4329,Population at Each Census,2001,Donegal,Both sexes,Number,0
4330,Population at Each Census,2001,Leitrim,Both sexes,Number,0
4331,Population at Each Census,2001,Monaghan,Both sexes,Number,0
4332,Population at Each Census,2001,Cork,Both sexes,Number,0
4333,Population at Each Census,2001,Wicklow,Both sexes,Number,0
4334,Population at Each Census,2001,State,Both sexes,Number,0
4335,Population at Each Census,2001,Carlow,Both sexes,Number,0
4336,Population at Each Census,2001,Dublin,Both sexes,Number,0
4337,Population at Each Census,2001,Kilkenny,Both sexes,Number,0
4338,Population at Each Census,2001,Laois,Both sexes,Number,0
4339,Population at Each Census,2001,Kildare,Both sexes,Number,0
4340,Population at Each Census,2001,Louth,Both sexes,Number,0
4341,Population at Each Census,2001,Meath,Both sexes,Number,0
4342,Population at Each Census,2001,Offaly,Both sexes,Number,0
4343,Population at Each Census,2001,Westmeath,Both sexes,Number,0
4344,Population at Each Census,2001,Wexford,Both sexes,Number,0
4345,Population at Each Census,2001,Longford,Both sexes,Number,0
4346,Population at Each Census,2001,Clare,Both sexes,Number,0
4347,Population at Each Census,2002,Galway,Both sexes,Number,209077
4348,Population at Each Census,2002,Kerry,Both sexes,Number,132527
4349,Population at Each Census,2002,Limerick,Both sexes,Number,175304
4350,Population at Each Census,2002,Tipperary,Both sexes,Number,140131
4351,Population at Each Census,2002,Waterford,Both sexes,Number,101546
4352,Population at Each Census,2002,Monaghan,Both sexes,Number,52593
4353,Population at Each Census,2002,Mayo,Both sexes,Number,117446
4354,Population at Each Census,2002,Roscommon,Both sexes,Number,53774
4355,Population at Each Census,2002,Sligo,Both sexes,Number,58200
4356,Population at Each Census,2002,Cork,Both sexes,Number,447829
4357,Population at Each Census,2002,Leitrim,Both sexes,Number,25799
4358,Population at Each Census,2002,Clare,Both sexes,Number,103277
4359,Population at Each Census,2002,Louth,Both sexes,Number,101821
4360,Population at Each Census,2002,Wexford,Both sexes,Number,116596
4361,Population at Each Census,2002,Westmeath,Both sexes,Number,71858
4362,Population at Each Census,2002,Offaly,Both sexes,Number,63663
4363,Population at Each Census,2002,Meath,Both sexes,Number,134005
4364,Population at Each Census,2002,Donegal,Both sexes,Number,137575
4365,Population at Each Census,2002,Longford,Both sexes,Number,31068
4366,Population at Each Census,2002,Laois,Both sexes,Number,58774
4367,Population at Each Census,2002,Kilkenny,Both sexes,Number,80339
4368,Population at Each Census,2002,Kildare,Both sexes,Number,163944
4369,Population at Each Census,2002,Dublin,Both sexes,Number,1122821
4370,Population at Each Census,2002,Carlow,Both sexes,Number,46014
4371,Population at Each Census,2002,State,Both sexes,Number,3917203
4372,Population at Each Census,2002,Wicklow,Both sexes,Number,114676
4373,Population at Each Census,2002,Cavan,Both sexes,Number,56546
4374,Population at Each Census,2003,Mayo,Both sexes,Number,0
4375,Population at Each Census,2003,Donegal,Both sexes,Number,0
4376,Population at Each Census,2003,State,Both sexes,Number,0
4377,Population at Each Census,2003,Carlow,Both sexes,Number,0
4378,Population at Each Census,2003,Kildare,Both sexes,Number,0
4379,Population at Each Census,2003,Kilkenny,Both sexes,Number,0
4380,Population at Each Census,2003,Laois,Both sexes,Number,0
4381,Population at Each Census,2003,Longford,Both sexes,Number,0
4382,Population at Each Census,2003,Louth,Both sexes,Number,0
4383,Population at Each Census,2003,Meath,Both sexes,Number,0
4384,Population at Each Census,2003,Offaly,Both sexes,Number,0
4385,Population at Each Census,2003,Westmeath,Both sexes,Number,0
4386,Population at Each Census,2003,Monaghan,Both sexes,Number,0
4387,Population at Each Census,2003,Wexford,Both sexes,Number,0
4388,Population at Each Census,2003,Clare,Both sexes,Number,0
4389,Population at Each Census,2003,Cork,Both sexes,Number,0
4390,Population at Each Census,2003,Kerry,Both sexes,Number,0
4391,Population at Each Census,2003,Limerick,Both sexes,Number,0
4392,Population at Each Census,2003,Tipperary,Both sexes,Number,0
4393,Population at Each Census,2003,Waterford,Both sexes,Number,0
4394,Population at Each Census,2003,Galway,Both sexes,Number,0
4395,Population at Each Census,2003,Leitrim,Both sexes,Number,0
4396,Population at Each Census,2003,Roscommon,Both sexes,Number,0
4397,Population at Each Census,2003,Sligo,Both sexes,Number,0
4398,Population at Each Census,2003,Wicklow,Both sexes,Number,0
4399,Population at Each Census,2003,Dublin,Both sexes,Number,0
4400,Population at Each Census,2003,Cavan,Both sexes,Number,0
4401,Population at Each Census,2004,Wicklow,Both sexes,Number,0
4402,Population at Each Census,2004,Monaghan,Both sexes,Number,0
4403,Population at Each Census,2004,Sligo,Both sexes,Number,0
4404,Population at Each Census,2004,Roscommon,Both sexes,Number,0
4405,Population at Each Census,2004,Mayo,Both sexes,Number,0
4406,Population at Each Census,2004,Leitrim,Both sexes,Number,0
4407,Population at Each Census,2004,Galway,Both sexes,Number,0
4408,Population at Each Census,2004,Waterford,Both sexes,Number,0
4409,Population at Each Census,2004,Tipperary,Both sexes,Number,0
4410,Population at Each Census,2004,Limerick,Both sexes,Number,0
4411,Population at Each Census,2004,Kerry,Both sexes,Number,0
4412,Population at Each Census,2004,Cork,Both sexes,Number,0
4413,Population at Each Census,2004,Clare,Both sexes,Number,0
4414,Population at Each Census,2004,Wexford,Both sexes,Number,0
4415,Population at Each Census,2004,Westmeath,Both sexes,Number,0
4416,Population at Each Census,2004,Offaly,Both sexes,Number,0
4417,Population at Each Census,2004,Meath,Both sexes,Number,0
4418,Population at Each Census,2004,Louth,Both sexes,Number,0
4419,Population at Each Census,2004,Longford,Both sexes,Number,0
4420,Population at Each Census,2004,Laois,Both sexes,Number,0
4421,Population at Each Census,2004,Kilkenny,Both sexes,Number,0
4422,Population at Each Census,2004,Kildare,Both sexes,Number,0
4423,Population at Each Census,2004,Dublin,Both sexes,Number,0
4424,Population at Each Census,2004,Carlow,Both sexes,Number,0
4425,Population at Each Census,2004,State,Both sexes,Number,0
4426,Population at Each Census,2004,Donegal,Both sexes,Number,0
4427,Population at Each Census,2004,Cavan,Both sexes,Number,0
4428,Population at Each Census,2005,Monaghan,Both sexes,Number,0
4429,Population at Each Census,2005,Donegal,Both sexes,Number,0
4430,Population at Each Census,2005,Carlow,Both sexes,Number,0
4431,Population at Each Census,2005,State,Both sexes,Number,0
4432,Population at Each Census,2005,Roscommon,Both sexes,Number,0
4433,Population at Each Census,2005,Mayo,Both sexes,Number,0
4434,Population at Each Census,2005,Leitrim,Both sexes,Number,0
4435,Population at Each Census,2005,Galway,Both sexes,Number,0
4436,Population at Each Census,2005,Waterford,Both sexes,Number,0
4437,Population at Each Census,2005,Tipperary,Both sexes,Number,0
4438,Population at Each Census,2005,Limerick,Both sexes,Number,0
4439,Population at Each Census,2005,Kerry,Both sexes,Number,0
4440,Population at Each Census,2005,Cork,Both sexes,Number,0
4441,Population at Each Census,2005,Clare,Both sexes,Number,0
4442,Population at Each Census,2005,Sligo,Both sexes,Number,0
4443,Population at Each Census,2005,Wexford,Both sexes,Number,0
4444,Population at Each Census,2005,Wicklow,Both sexes,Number,0
4445,Population at Each Census,2005,Dublin,Both sexes,Number,0
4446,Population at Each Census,2005,Kildare,Both sexes,Number,0
4447,Population at Each Census,2005,Kilkenny,Both sexes,Number,0
4448,Population at Each Census,2005,Laois,Both sexes,Number,0
4449,Population at Each Census,2005,Cavan,Both sexes,Number,0
4450,Population at Each Census,2005,Louth,Both sexes,Number,0
4451,Population at Each Census,2005,Meath,Both sexes,Number,0
4452,Population at Each Census,2005,Offaly,Both sexes,Number,0
4453,Population at Each Census,2005,Westmeath,Both sexes,Number,0
4454,Population at Each Census,2005,Longford,Both sexes,Number,0
4455,Population at Each Census,2006,Cork,Both sexes,Number,481295
4456,Population at Each Census,2006,Kerry,Both sexes,Number,139835
4457,Population at Each Census,2006,Limerick,Both sexes,Number,184055
4458,Population at Each Census,2006,Tipperary,Both sexes,Number,149244
4459,Population at Each Census,2006,Waterford,Both sexes,Number,107961
4460,Population at Each Census,2006,Leitrim,Both sexes,Number,28950
4461,Population at Each Census,2006,Mayo,Both sexes,Number,123839
4462,Population at Each Census,2006,Roscommon,Both sexes,Number,58768
4463,Population at Each Census,2006,Sligo,Both sexes,Number,60894
4464,Population at Each Census,2006,Cavan,Both sexes,Number,64003
4465,Population at Each Census,2006,Galway,Both sexes,Number,231670
4466,Population at Each Census,2006,Clare,Both sexes,Number,110950
4467,Population at Each Census,2006,Wexford,Both sexes,Number,131749
4468,Population at Each Census,2006,Westmeath,Both sexes,Number,79346
4469,Population at Each Census,2006,Offaly,Both sexes,Number,70868
4470,Population at Each Census,2006,Meath,Both sexes,Number,162831
4471,Population at Each Census,2006,Donegal,Both sexes,Number,147264
4472,Population at Each Census,2006,Longford,Both sexes,Number,34391
4473,Population at Each Census,2006,Laois,Both sexes,Number,67059
4474,Population at Each Census,2006,Kilkenny,Both sexes,Number,87558
4475,Population at Each Census,2006,Kildare,Both sexes,Number,186335
4476,Population at Each Census,2006,Dublin,Both sexes,Number,1187176
4477,Population at Each Census,2006,Carlow,Both sexes,Number,50349
4478,Population at Each Census,2006,State,Both sexes,Number,4239848
